,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_dist[García, Avisaíl]",1.329,0.341,0.682,1.947,0.003,0.005,15948.0,6214.0,1.0
"beta_dist[Mateo, Jorge]",1.387,0.334,0.771,2.018,0.003,0.004,13326.0,6097.0,1.0
"beta_dist[Thomas, Dillon]",1.318,0.345,0.655,1.957,0.003,0.005,15182.0,4949.0,1.0
"beta_dist[Garlick, Kyle]",1.28,0.343,0.627,1.919,0.003,0.005,17364.0,5345.0,1.0
"beta_dist[Lewis, Kyle]",1.29,0.292,0.761,1.861,0.002,0.004,14169.0,5858.0,1.0
"beta_dist[Maybin, Cameron]",1.337,0.349,0.68,2.009,0.003,0.004,15163.0,6143.0,1.0
"beta_dist[Harrison, Josh]",1.389,0.353,0.695,2.018,0.003,0.005,13810.0,5585.0,1.0
"beta_dist[Luplow, Jordan]",1.247,0.332,0.616,1.859,0.003,0.005,14347.0,5649.0,1.0
"beta_dist[Jones, JaCoby]",2.2,0.17,1.873,2.513,0.002,0.002,7277.0,5705.0,1.0
"beta_dist[Torreyes, Ronald]",1.419,0.342,0.782,2.075,0.003,0.004,18542.0,5649.0,1.0
"beta_dist[Hoerner, Nico]",1.415,0.348,0.776,2.075,0.003,0.004,12227.0,5633.0,1.0
"beta_dist[Castro, Harold]",1.374,0.317,0.761,1.952,0.003,0.004,14361.0,5927.0,1.0
"beta_dist[Barrera, Luis]",1.339,0.338,0.698,1.976,0.003,0.004,11470.0,6179.0,1.0
"beta_dist[Andreoli, John]",1.32,0.351,0.648,1.976,0.003,0.004,14860.0,5729.0,1.0
"beta_dist[Berti, Jon]",1.27,0.335,0.647,1.919,0.003,0.005,15161.0,5196.0,1.0
"beta_dist[Trout, Mike]",1.628,0.2,1.238,1.985,0.002,0.002,12091.0,6619.0,1.0
"beta_dist[LaMarre, Ryan]",1.399,0.343,0.73,2.042,0.003,0.004,14116.0,5541.0,1.0
"beta_dist[Senzel, Nick]",1.014,0.224,0.599,1.432,0.002,0.003,12764.0,5990.0,1.0
"beta_dist[Rosario, Amed]",1.272,0.346,0.628,1.925,0.003,0.005,16719.0,5218.0,1.0
"beta_dist[Adrianza, Ehire]",1.488,0.35,0.791,2.118,0.003,0.005,15525.0,5000.0,1.0
"beta_dist[Acuña Jr., Ronald]",1.431,0.341,0.771,2.048,0.003,0.004,11930.0,5567.0,1.0
"beta_dist[Dahl, David]",1.35,0.338,0.728,1.977,0.003,0.004,13716.0,5787.0,1.0
"beta_dist[Hicks, Aaron]",1.432,0.228,1.008,1.863,0.002,0.003,13835.0,5801.0,1.0
"beta_dist[Difo, Wilmer]",1.36,0.353,0.704,2.022,0.003,0.004,14730.0,6301.0,1.0
"beta_dist[Quinn, Roman]",1.327,0.296,0.783,1.878,0.002,0.004,15995.0,5369.0,1.0
"beta_dist[Pham, Tommy]",1.259,0.288,0.734,1.812,0.002,0.004,15722.0,5410.0,1.0
"beta_dist[Schebler, Scott]",1.393,0.347,0.735,2.039,0.003,0.005,16994.0,5668.0,1.0
"beta_dist[Kingery, Scott]",1.346,0.341,0.712,1.996,0.003,0.005,15025.0,5554.0,1.0
"beta_dist[Fowler, Dustin]",1.874,0.319,1.257,2.457,0.003,0.004,10782.0,6265.0,1.0
"beta_dist[Hurst, Scott]",1.401,0.35,0.718,2.055,0.003,0.005,17078.0,5949.0,1.0
"beta_dist[Alford, Anthony]",1.431,0.321,0.824,2.045,0.003,0.004,14343.0,5325.0,1.0
"beta_dist[Haggerty, Sam]",1.328,0.336,0.682,1.942,0.003,0.005,15577.0,5883.0,1.0
"beta_dist[Haseley, Adam]",1.432,0.306,0.867,2.013,0.003,0.004,14060.0,5768.0,1.0
"beta_dist[Wade Jr., LaMonte]",1.366,0.343,0.727,2.031,0.003,0.005,14877.0,5509.0,1.0
"beta_dist[Arozarena, Randy]",1.204,0.339,0.561,1.837,0.003,0.004,14476.0,5154.0,1.0
"beta_dist[Owings, Chris]",1.34,0.332,0.685,1.933,0.003,0.005,17546.0,5832.0,1.0
"beta_dist[Robson, Jacob]",1.398,0.339,0.773,2.049,0.003,0.004,14390.0,5768.0,1.0
"beta_dist[Harris II, Michael]",1.198,0.177,0.863,1.527,0.002,0.002,12786.0,6593.0,1.0
"beta_dist[Rodríguez, Julio]",1.444,0.175,1.122,1.783,0.002,0.002,7717.0,6004.0,1.0
"beta_dist[DeLuzio, Ben]",1.332,0.336,0.659,1.917,0.003,0.005,15756.0,5198.0,1.0
"beta_dist[Morel, Christopher]",1.105,0.274,0.575,1.613,0.002,0.003,15465.0,5975.0,1.0
"beta_dist[Siani, Michael]",1.648,0.229,1.205,2.063,0.002,0.003,13377.0,6429.0,1.0
"beta_dist[Waters, Drew]",1.137,0.26,0.649,1.626,0.002,0.003,11676.0,5807.0,1.0
"beta_dist[Bae, Ji Hwan]",1.403,0.28,0.874,1.922,0.002,0.003,14674.0,6336.0,1.0
"beta_dist[Greene, Riley]",1.531,0.205,1.16,1.929,0.002,0.002,12863.0,5845.0,1.0
"beta_dist[Nootbaar, Lars]",1.274,0.239,0.839,1.735,0.002,0.003,14062.0,5529.0,1.0
"beta_dist[Gore, Terrance]",1.445,0.344,0.813,2.101,0.003,0.004,13067.0,6039.0,1.0
"beta_dist[Call, Alex]",1.258,0.239,0.815,1.715,0.002,0.003,13688.0,5677.0,1.0
"beta_dist[Bleday, JJ]",1.29,0.2,0.913,1.657,0.002,0.002,12664.0,6175.0,1.0
"beta_dist[Mitchell, Garrett]",1.502,0.268,0.994,2.002,0.002,0.003,12309.0,6050.0,1.0
"beta_dist[Almonte, Abraham]",1.337,0.348,0.695,2.003,0.003,0.005,15844.0,4957.0,1.0
"beta_dist[Thompson, Bubba]",1.756,0.305,1.184,2.318,0.003,0.004,12904.0,5817.0,1.0
"beta_dist[Velázquez, Nelson]",1.7,0.314,1.095,2.272,0.003,0.004,10790.0,5930.0,1.0
"beta_dist[Benson, Will]",1.093,0.274,0.598,1.633,0.002,0.003,12924.0,5592.0,1.0
"beta_dist[Contreras, Mark]",1.278,0.318,0.67,1.869,0.002,0.005,16592.0,5021.0,1.0
"beta_dist[Azócar, José]",1.721,0.277,1.19,2.228,0.002,0.004,13935.0,5640.0,1.0
"beta_dist[Payton, Mark]",1.443,0.334,0.843,2.086,0.003,0.004,14954.0,5960.0,1.0
"beta_dist[Carroll, Corbin]",1.37,0.226,0.94,1.783,0.002,0.003,13733.0,5468.0,1.0
"beta_dist[Kreidler, Ryan]",1.385,0.352,0.715,2.038,0.003,0.005,16325.0,5623.0,1.0
"beta_dist[Brennan, Will]",1.652,0.325,1.047,2.277,0.003,0.004,12468.0,5840.0,1.0
"beta_dist[Thomas, Alek]",1.372,0.176,1.03,1.689,0.002,0.002,10334.0,6709.0,1.0
"beta_dist[Suwinski, Jack]",1.321,0.191,0.968,1.68,0.002,0.002,11233.0,5847.0,1.0
"beta_dist[Moore, Dylan]",1.336,0.331,0.711,1.937,0.002,0.004,18484.0,5764.0,1.0
"beta_dist[O'Neill, Tyler]",1.559,0.318,0.978,2.176,0.003,0.004,13827.0,5779.0,1.0
"beta_dist[Wisdom, Patrick]",1.399,0.345,0.781,2.083,0.003,0.005,14399.0,5728.0,1.0
"beta_dist[Castro, Willi]",1.144,0.24,0.685,1.579,0.002,0.003,13986.0,5812.0,1.0
"beta_dist[Aguilar, Ryan]",1.374,0.351,0.689,2.008,0.003,0.005,14863.0,5619.0,1.0
"beta_dist[Merrifield, Whit]",1.438,0.3,0.895,2.033,0.002,0.004,14482.0,5657.0,1.0
"beta_dist[Burdick, Peyton]",1.242,0.318,0.646,1.843,0.003,0.004,16061.0,5887.0,1.0
"beta_dist[Stevenson, Cal]",1.032,0.275,0.515,1.537,0.002,0.004,12735.0,5893.0,1.0
"beta_dist[Cordero, Franchy]",1.397,0.35,0.729,2.04,0.003,0.004,13247.0,5834.0,1.0
"beta_dist[Myers, Wil]",1.37,0.336,0.696,1.969,0.003,0.004,16225.0,5597.0,1.0
"beta_dist[Bernard, Wynton]",1.212,0.329,0.63,1.88,0.003,0.004,16805.0,5686.0,1.0
"beta_dist[Eaton, Nate]",1.349,0.342,0.721,2.014,0.003,0.004,13847.0,5586.0,1.0
"beta_dist[Davis, Jaylin]",1.483,0.336,0.855,2.119,0.003,0.004,13699.0,5734.0,1.0
"beta_dist[Johnson, Bryce]",1.201,0.322,0.587,1.8,0.003,0.004,13998.0,5555.0,1.0
"beta_dist[Frazier, Adam]",1.385,0.354,0.696,2.012,0.003,0.005,17830.0,5292.0,1.0
"beta_dist[Lowe, Josh]",1.2,0.309,0.613,1.785,0.002,0.004,15601.0,5546.0,1.0
"beta_dist[Ruiz, Esteury]",1.408,0.245,0.937,1.863,0.002,0.003,13072.0,6009.0,1.0
"beta_dist[Sánchez, Jesús]",1.468,0.248,0.985,1.922,0.002,0.003,14549.0,6214.0,1.0
"beta_dist[Gallo, Joey]",1.426,0.336,0.809,2.079,0.003,0.005,15427.0,5889.0,1.0
"beta_dist[McCutchen, Andrew]",1.427,0.342,0.799,2.081,0.003,0.004,14065.0,5788.0,1.0
"beta_dist[Madris, Bligh]",1.411,0.342,0.785,2.072,0.003,0.004,12910.0,5733.0,1.0
"beta_dist[Crook, Narciso]",1.358,0.344,0.735,2.025,0.003,0.004,13207.0,5480.0,1.0
"beta_dist[Kwan, Steven]",1.309,0.34,0.688,1.946,0.003,0.005,14299.0,5837.0,1.0
"beta_dist[Lopez, Otto]",1.403,0.345,0.728,2.032,0.003,0.004,13724.0,5786.0,1.0
"beta_dist[Lee, Khalil]",1.399,0.341,0.782,2.035,0.003,0.005,17496.0,5900.0,1.0
"beta_dist[Swaggerty, Travis]",1.381,0.353,0.73,2.045,0.003,0.005,13155.0,5288.0,1.0
"beta_dist[Strange-Gordon, Dee]",1.407,0.341,0.74,2.034,0.003,0.005,14904.0,5755.0,1.0
"beta_dist[Lewis, Royce]",1.392,0.349,0.745,2.074,0.003,0.004,13664.0,6037.0,1.0
"beta_dist[Hicklen, Brewer]",1.39,0.345,0.715,2.025,0.003,0.005,15288.0,5773.0,1.0
"beta_dist[Blanco, Dairon]",1.233,0.315,0.663,1.834,0.003,0.004,11750.0,5760.0,1.0
"beta_dist[Edman, Tommy]",1.501,0.278,0.972,2.013,0.002,0.004,13948.0,5671.0,1.0
"beta_dist[Heyward, Jason]",1.465,0.296,0.898,1.998,0.002,0.004,14960.0,5957.0,1.0
"beta_dist[Whitefield, Aaron]",1.39,0.35,0.748,2.068,0.003,0.004,12532.0,5190.0,1.0
"beta_dist[González, Luis]",1.339,0.342,0.681,1.971,0.003,0.004,15052.0,5798.0,1.0
"beta_dist[McDonald, Mickey]",1.394,0.34,0.754,2.043,0.003,0.004,17061.0,5601.0,1.0
"beta_dist[Muzziotti, Símon]",1.456,0.34,0.783,2.08,0.003,0.004,16745.0,6052.0,1.0
"beta_dist[Rojas, Johan]",1.449,0.218,1.043,1.863,0.002,0.003,12803.0,6286.0,1.0
"beta_dist[Frelick, Sal]",1.552,0.306,0.977,2.121,0.002,0.004,16072.0,5435.0,1.0
"beta_dist[Chisholm Jr., Jazz]",1.779,0.206,1.405,2.164,0.002,0.002,9694.0,6679.0,1.0
"beta_dist[Outman, James]",1.486,0.215,1.087,1.894,0.002,0.003,13961.0,6399.0,1.0
"beta_dist[Fitzgerald, Tyler]",1.207,0.319,0.608,1.81,0.003,0.004,13076.0,5399.0,1.0
"beta_dist[Meadows, Parker]",1.755,0.237,1.305,2.192,0.002,0.003,11161.0,5379.0,1.0
"beta_dist[Doyle, Brenton]",1.32,0.173,1.0,1.641,0.002,0.002,9976.0,6522.0,1.0
"beta_dist[Rafaela, Ceddanne]",0.809,0.247,0.337,1.252,0.002,0.003,11494.0,5910.0,1.0
"beta_dist[Abreu, Wilyer]",1.289,0.333,0.67,1.943,0.003,0.005,15052.0,5082.0,1.0
"beta_dist[Butler, Lawrence]",1.522,0.285,0.988,2.055,0.002,0.004,15088.0,5761.0,1.0
"beta_dist[Wall, Forrest]",1.394,0.345,0.721,2.032,0.003,0.005,14647.0,5753.0,1.0
"beta_dist[Young, Jacob]",1.402,0.206,0.996,1.776,0.002,0.003,12881.0,6105.0,1.0
"beta_dist[Perkins, Blake]",1.259,0.247,0.814,1.743,0.002,0.003,13103.0,5865.0,1.0
"beta_dist[Adell, Jo]",1.458,0.329,0.854,2.072,0.003,0.005,16367.0,5790.0,1.0
"beta_dist[McNeil, Jeff]",1.383,0.356,0.711,2.06,0.003,0.005,16666.0,4557.0,1.0
"beta_dist[Crow-Armstrong, Pete]",1.473,0.213,1.082,1.882,0.002,0.003,13706.0,5439.0,1.0
"beta_dist[Canario, Alexander]",1.394,0.353,0.749,2.087,0.003,0.005,17349.0,5357.0,1.0
"beta_dist[Kiner-Falefa, Isiah]",1.21,0.3,0.632,1.753,0.003,0.004,12929.0,6006.0,1.0
"beta_dist[Matos, Luis]",1.394,0.265,0.863,1.87,0.002,0.003,14838.0,6194.0,1.0
"beta_dist[Carter, Evan]",1.304,0.34,0.687,1.995,0.003,0.004,13399.0,5292.0,1.0
"beta_dist[Paris, Kyren]",1.395,0.346,0.73,2.04,0.003,0.004,14437.0,5614.0,1.0
"beta_dist[Wiemer, Joey]",1.587,0.236,1.157,2.032,0.002,0.003,14192.0,6712.0,1.0
"beta_dist[Raley, Luke]",1.392,0.343,0.736,2.027,0.003,0.005,12970.0,6416.0,1.0
"beta_dist[Myers, Dane]",1.492,0.302,0.928,2.049,0.003,0.004,12933.0,5789.0,1.0
"beta_dist[Domínguez, Jasson]",1.3,0.334,0.668,1.928,0.003,0.004,14240.0,5923.0,1.0
"beta_dist[Jones, Nolan]",1.356,0.348,0.71,2.015,0.003,0.005,15481.0,5321.0,1.0
"beta_dist[Meckler, Wade]",1.514,0.327,0.891,2.118,0.003,0.004,14861.0,5913.0,1.0
"beta_dist[Colás, Oscar]",1.134,0.323,0.521,1.728,0.003,0.004,14388.0,5929.0,1.0
"beta_dist[Velazquez, Andrew]",1.396,0.357,0.736,2.084,0.003,0.005,13513.0,5480.0,1.0
"beta_dist[Rengifo, Luis]",1.403,0.336,0.746,2.008,0.003,0.004,15403.0,6096.0,1.0
"beta_dist[Palacios, Richie]",1.555,0.305,0.979,2.12,0.003,0.004,14612.0,5557.0,1.0
"beta_dist[Marlowe, Cade]",1.427,0.343,0.772,2.069,0.003,0.004,12493.0,5631.0,1.0
"beta_dist[Adams, Jordyn]",1.329,0.329,0.718,1.963,0.003,0.004,15107.0,5967.0,1.0
"beta_dist[McKinstry, Zach]",1.39,0.34,0.739,2.021,0.003,0.005,12996.0,5886.0,1.0
"beta_dist[Martínez, J.P.]",1.402,0.351,0.763,2.087,0.003,0.005,16674.0,5529.0,1.0
"beta_dist[Ramos, Heliot]",1.363,0.239,0.934,1.83,0.002,0.003,13393.0,5851.0,1.0
"beta_dist[Cowser, Colton]",1.273,0.29,0.696,1.791,0.002,0.004,15230.0,6078.0,1.0
"beta_dist[McKinney, Billy]",1.422,0.321,0.806,2.005,0.003,0.004,12584.0,5655.0,1.0
"beta_dist[Cabbage, Trey]",1.395,0.339,0.755,2.031,0.003,0.004,15321.0,6016.0,1.0
"beta_dist[DeLuca, Jonny]",1.31,0.289,0.761,1.835,0.002,0.004,15399.0,5808.0,1.0
"beta_dist[Fletcher, Dominic]",1.369,0.272,0.879,1.902,0.002,0.003,14034.0,6347.0,1.0
"beta_dist[Frazier, Clint]",1.384,0.346,0.713,2.006,0.003,0.004,13464.0,5683.0,1.0
"beta_dist[Guthrie, Dalton]",1.306,0.327,0.671,1.918,0.003,0.004,11176.0,5523.0,1.0
"beta_dist[Wisely, Brett]",1.331,0.327,0.737,1.965,0.003,0.004,15379.0,6119.0,1.0
"beta_dist[Short, Zack]",1.496,0.346,0.828,2.132,0.003,0.005,16127.0,5905.0,1.0
"beta_dist[Edwards, Xavier]",1.386,0.34,0.779,2.069,0.003,0.004,17151.0,6061.0,1.0
"beta_dist[Cabrera, Oswaldo]",1.411,0.352,0.757,2.078,0.003,0.005,17213.0,5893.0,1.0
"beta_dist[Lukes, Nathan]",1.397,0.342,0.74,2.048,0.003,0.005,15609.0,5560.0,1.0
"beta_dist[Sosa, Edmundo]",1.435,0.339,0.819,2.107,0.003,0.004,15077.0,5792.0,1.0
"beta_dist[Pages, Andy]",1.184,0.274,0.66,1.692,0.002,0.003,14780.0,5752.0,1.0
"beta_dist[Merrill, Jackson]",1.077,0.242,0.619,1.532,0.002,0.003,12443.0,5731.0,1.0
"beta_dist[Keirsey Jr., DaShawn]",1.286,0.34,0.669,1.949,0.003,0.004,14348.0,5590.0,1.0
"beta_dist[Cruz, Oneil]",1.416,0.313,0.833,1.997,0.003,0.004,15402.0,5379.0,1.0
"beta_dist[McCray, Grant]",1.568,0.303,0.997,2.141,0.003,0.004,12717.0,5654.0,1.0
"beta_dist[Pérez, Wenceel]",1.483,0.325,0.905,2.136,0.003,0.004,14179.0,6240.0,1.0
"beta_dist[Clase, Jonatan]",1.337,0.341,0.691,1.979,0.003,0.004,11667.0,5764.0,1.0
"beta_dist[Lockridge, Brandon]",1.383,0.341,0.733,2.023,0.003,0.005,17195.0,5449.0,1.0
"beta_dist[Cook, Billy]",1.319,0.33,0.686,1.934,0.003,0.004,15147.0,6193.0,1.0
"beta_dist[Sanoja, Javier]",1.445,0.349,0.837,2.154,0.003,0.004,14286.0,6082.0,1.0
"beta_dist[Stowers, Kyle]",1.404,0.332,0.766,2.009,0.003,0.004,15003.0,6025.0,1.0
"beta_dist[Martin, Austin]",0.888,0.305,0.315,1.451,0.003,0.004,10656.0,5683.0,1.0
"beta_dist[Loperfido, Joey]",1.657,0.297,1.095,2.214,0.003,0.004,13591.0,6139.0,1.0
"beta_dist[Wilson, Weston]",1.379,0.339,0.748,2.031,0.003,0.004,13473.0,5618.0,1.0
"beta_dist[Scott II, Victor]",1.556,0.283,1.054,2.112,0.002,0.004,13514.0,6066.0,1.0
"beta_dist[Langford, Wyatt]",1.478,0.321,0.885,2.091,0.003,0.004,12617.0,5694.0,1.0
"beta_dist[Dunn, Blake]",1.411,0.343,0.743,2.02,0.003,0.004,12332.0,6086.0,1.0
"beta_dist[Crews, Dylan]",1.518,0.341,0.877,2.146,0.003,0.005,15022.0,6104.0,1.0
"beta_dist[DeLoach, Zach]",1.448,0.34,0.79,2.088,0.003,0.005,14267.0,5082.0,1.0
"beta_dist[Teodosio, Bryce]",1.294,0.337,0.67,1.925,0.003,0.004,15424.0,5717.0,1.0
"beta_dist[Helman, Michael]",1.397,0.34,0.764,2.029,0.003,0.005,18143.0,5947.0,1.0
"beta_dist[Schneemann, Daniel]",1.226,0.336,0.594,1.858,0.003,0.004,13889.0,6003.0,1.0
"beta_dist[Freeman, Tyler]",1.604,0.263,1.11,2.106,0.002,0.003,12283.0,5845.0,1.0
"beta_dist[Hinds, Rece]",1.399,0.352,0.724,2.043,0.003,0.005,15779.0,5943.0,1.0
"beta_dist[Barrosa, Jorge]",1.357,0.343,0.734,2.026,0.003,0.005,15422.0,5558.0,1.0
"beta_dist[Beck, Jordan]",1.377,0.345,0.722,2.022,0.003,0.005,16470.0,5692.0,1.0
"beta_dist[Misner, Kameron]",1.416,0.348,0.771,2.079,0.003,0.005,15269.0,4406.0,1.0
"beta_dist[Martínez, Angel]",1.25,0.319,0.662,1.856,0.003,0.004,14733.0,5536.0,1.0
"beta_dist[Vilade, Ryan]",1.572,0.345,0.918,2.199,0.003,0.004,12245.0,5724.0,1.0
"beta_dist[Julks, Corey]",1.511,0.351,0.87,2.19,0.003,0.005,14755.0,5340.0,1.0
"beta_dist[Gonzalez, Romy]",1.416,0.345,0.747,2.059,0.003,0.005,11802.0,5238.0,1.0
"beta_dist[Ellis, Duke]",1.374,0.346,0.724,2.022,0.003,0.004,16319.0,5978.0,1.0
"beta_dist[Lee, Jung Hoo]",1.447,0.291,0.902,1.996,0.002,0.004,14356.0,5725.0,1.0
"beta_dist[Arias, Gabriel]",1.423,0.345,0.761,2.074,0.003,0.005,13996.0,5251.0,1.0
"beta_dist[Rosario, Eddie]",1.316,0.33,0.687,1.936,0.003,0.004,15793.0,5252.0,1.0
"beta_dist[Schuemann, Max]",1.446,0.345,0.824,2.125,0.003,0.005,13523.0,5630.0,1.0
"beta_dist[Taylor, Samad]",1.399,0.356,0.762,2.091,0.003,0.004,14434.0,5402.0,1.0
"beta_dist[Berroa, Steward]",1.401,0.351,0.736,2.05,0.003,0.005,12220.0,5746.0,1.0
