,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"alpha[Heineman, Scott]",-2.145,0.323,-2.762,-1.55,0.002,0.004,16732.0,6089.0,1.0
"alpha[Straw, Myles]",-1.633,0.198,-1.994,-1.256,0.002,0.002,13533.0,6722.0,1.0
"alpha[Ramírez, Harold]",-2.804,0.233,-3.235,-2.363,0.002,0.003,13359.0,6364.0,1.0
"alpha[Hilliard, Sam]",-2.302,0.258,-2.821,-1.856,0.002,0.003,14139.0,6842.0,1.0
"alpha[González, Erik]",-2.264,0.477,-3.134,-1.362,0.003,0.006,19548.0,5800.0,1.0
"alpha[Peraza, José]",-2.26,0.389,-2.978,-1.519,0.003,0.005,16736.0,6654.0,1.0
"alpha[Haseley, Adam]",-2.089,0.253,-2.552,-1.601,0.002,0.003,14470.0,6319.0,1.0
"alpha[Wilkerson, Stevie]",-1.785,0.265,-2.269,-1.28,0.002,0.003,13537.0,6076.0,1.0
"alpha[Bishop, Braden]",-1.642,0.351,-2.29,-0.983,0.003,0.004,15874.0,6145.0,1.0
"alpha[Rios, Edwin]",-2.155,0.513,-3.153,-1.191,0.004,0.007,19687.0,5081.0,1.0
"alpha[Castellanos, Nick]",-2.681,0.182,-3.011,-2.334,0.002,0.002,12837.0,6090.0,1.0
"alpha[Gurriel Jr., Lourdes]",-2.22,0.21,-2.62,-1.828,0.002,0.002,12234.0,6363.0,1.0
"alpha[Berti, Jon]",-1.694,0.292,-2.249,-1.144,0.002,0.004,14850.0,6663.0,1.0
"alpha[Stubbs, Garrett]",-2.047,0.478,-2.939,-1.154,0.003,0.007,20354.0,5075.0,1.0
"alpha[Santander, Anthony]",-2.589,0.216,-2.986,-2.186,0.002,0.003,14792.0,6433.0,1.0
"alpha[Grisham, Trent]",-1.375,0.204,-1.752,-0.993,0.002,0.002,13212.0,6411.0,1.0
"alpha[Vogt, Stephen]",-1.872,0.454,-2.752,-1.03,0.003,0.006,18202.0,5110.0,1.0
"alpha[Davis, Johnny]",-2.181,0.478,-3.041,-1.242,0.003,0.006,21749.0,5749.0,1.0
"alpha[Camargo, Johan]",-2.216,0.438,-3.044,-1.397,0.004,0.006,15863.0,5368.0,1.0
"alpha[Herrmann, Chris]",-2.148,0.491,-3.072,-1.24,0.004,0.007,16392.0,5403.0,1.0
"alpha[Riley, Austin]",-2.287,0.293,-2.837,-1.756,0.002,0.003,14640.0,6638.0,1.0
"alpha[Reynolds, Bryan]",-2.049,0.173,-2.372,-1.729,0.002,0.002,12493.0,6728.0,1.0
"alpha[Profar, Jurickson]",-2.274,0.271,-2.779,-1.772,0.002,0.003,14676.0,7104.0,1.0
"alpha[O'Grady, Brian]",-1.773,0.388,-2.491,-1.045,0.003,0.005,20075.0,6289.0,1.0
"alpha[Starling, Bubba]",-1.91,0.271,-2.402,-1.397,0.002,0.003,15052.0,6683.0,1.0
"alpha[Broxton, Keon]",-1.166,0.237,-1.614,-0.725,0.002,0.003,15487.0,5704.0,1.0
"alpha[Court, Ryan]",-2.381,0.43,-3.213,-1.604,0.003,0.005,19784.0,6406.0,1.0
"alpha[Drury, Brandon]",-2.107,0.375,-2.815,-1.416,0.003,0.004,17356.0,6264.0,1.0
"alpha[Mercado, Óscar]",-1.593,0.201,-1.976,-1.217,0.002,0.002,13366.0,6660.0,1.0
"alpha[Avelino, Abiatal]",-2.14,0.497,-3.063,-1.228,0.003,0.007,21310.0,5829.0,1.0
"alpha[Lorenzen, Michael]",-1.826,0.378,-2.559,-1.149,0.003,0.005,17967.0,5944.0,1.0
"alpha[Brosseau, Mike]",-2.383,0.444,-3.224,-1.572,0.003,0.006,18096.0,5586.0,1.0
"alpha[Daza, Yonathan]",-1.765,0.248,-2.246,-1.315,0.002,0.003,14649.0,6015.0,1.0
"alpha[Garlick, Kyle]",-2.6,0.332,-3.215,-1.98,0.003,0.004,14639.0,6435.0,1.0
"alpha[Mejía, Francisco]",-2.125,0.498,-3.08,-1.217,0.004,0.007,19503.0,5493.0,1.0
"alpha[Rosario, Amed]",-1.839,0.411,-2.625,-1.088,0.003,0.005,19188.0,5883.0,1.0
"alpha[Castro, Harold]",-2.119,0.296,-2.646,-1.545,0.002,0.003,15856.0,6813.0,1.0
"alpha[Bruce, Jay]",-2.196,0.238,-2.636,-1.744,0.002,0.003,13498.0,6536.0,1.0
"alpha[Beckham, Tim]",-2.649,0.42,-3.436,-1.873,0.003,0.005,15249.0,6284.0,1.0
"alpha[Alberto, Hanser]",-2.243,0.474,-3.118,-1.318,0.003,0.006,21346.0,5848.0,1.0
"alpha[Velasquez, Vince]",-2.106,0.496,-3.029,-1.183,0.003,0.006,20111.0,6077.0,1.0
"alpha[Osuna, José]",-2.025,0.359,-2.702,-1.364,0.003,0.005,17432.0,5711.0,1.0
"alpha[Garcia, Greg]",-2.155,0.49,-3.111,-1.246,0.004,0.007,17160.0,5428.0,1.0
"alpha[Freeman, Mike]",-2.098,0.444,-2.941,-1.266,0.003,0.006,17615.0,5977.0,1.0
"alpha[Urshela, Gio]",-2.12,0.492,-3.067,-1.21,0.004,0.006,16645.0,5562.0,1.0
"alpha[Hampson, Garrett]",-1.792,0.22,-2.209,-1.396,0.002,0.002,12644.0,6751.0,1.0
"alpha[Saladino, Tyler]",-2.026,0.472,-2.902,-1.132,0.004,0.006,15997.0,5605.0,1.0
"alpha[Vargas, Ildemaro]",-2.111,0.472,-2.998,-1.226,0.003,0.006,19931.0,5871.0,1.0
"alpha[Martínez, José A.]",-2.798,0.274,-3.334,-2.303,0.002,0.003,17025.0,6234.0,1.0
"alpha[Parker, Jarrett]",-2.348,0.461,-3.213,-1.462,0.004,0.006,16107.0,5668.0,1.0
"alpha[Austin, Tyler]",-2.229,0.381,-2.939,-1.491,0.003,0.005,17277.0,5917.0,1.0
"alpha[Gómez, Carlos]",-2.204,0.259,-2.674,-1.699,0.002,0.003,14068.0,6940.0,1.0
"alpha[Biggio, Cavan]",-2.678,0.361,-3.369,-2.023,0.003,0.004,16299.0,6667.0,1.0
"alpha[Puello, César]",-1.609,0.316,-2.229,-1.028,0.003,0.003,14710.0,6740.0,1.0
"alpha[González, Carlos]",-2.255,0.248,-2.727,-1.791,0.002,0.003,13019.0,6490.0,1.0
"alpha[Santana, Domingo]",-2.525,0.242,-2.967,-2.055,0.002,0.003,14837.0,6689.0,1.0
"alpha[Newman, Kevin]",-2.114,0.498,-3.058,-1.193,0.004,0.007,18870.0,5141.0,1.0
"alpha[Urena, Richard]",-2.091,0.489,-2.969,-1.12,0.003,0.006,19924.0,5635.0,1.0
"alpha[Murphy, Tom]",-2.26,0.484,-3.155,-1.342,0.004,0.007,16361.0,5122.0,1.0
"alpha[O'Brien, Peter]",-2.143,0.452,-2.995,-1.306,0.003,0.006,19771.0,5768.0,1.0
"alpha[Solarte, Yangervis]",-2.075,0.435,-2.899,-1.242,0.003,0.006,17497.0,5680.0,1.0
"alpha[Estrada, Thairo]",-2.146,0.455,-3.028,-1.324,0.004,0.006,16307.0,5501.0,1.0
"alpha[Rondon, José]",-2.302,0.435,-3.138,-1.513,0.003,0.005,18260.0,6130.0,1.0
"alpha[Peterson, Dustin]",-2.314,0.412,-3.082,-1.555,0.003,0.005,17924.0,5971.0,1.0
"alpha[Moran, Colin]",-2.221,0.493,-3.198,-1.345,0.004,0.007,16739.0,4752.0,1.0
"alpha[Martin, Jason]",-2.133,0.28,-2.669,-1.621,0.002,0.003,15233.0,6950.0,1.0
"alpha[Joe, Connor]",-2.229,0.335,-2.861,-1.621,0.003,0.004,15595.0,6490.0,1.0
"alpha[Zagunis, Mark]",-2.355,0.436,-3.181,-1.564,0.003,0.005,19399.0,5947.0,1.0
"alpha[Jackson, Drew]",-2.087,0.479,-2.974,-1.192,0.004,0.007,15069.0,4823.0,1.0
"alpha[Margot, Manuel]",-1.183,0.153,-1.465,-0.892,0.001,0.002,13362.0,7066.0,1.0
"alpha[Arozarena, Randy]",-2.33,0.245,-2.801,-1.873,0.002,0.003,13037.0,6311.0,1.0
"alpha[Aquino, Aristides]",-2.018,0.259,-2.484,-1.515,0.002,0.003,13683.0,6576.0,1.0
"alpha[Carlson, Dylan]",-2.34,0.235,-2.787,-1.902,0.002,0.003,12947.0,5977.0,1.0
"alpha[Sierra, Magneuris]",-1.89,0.242,-2.35,-1.439,0.002,0.002,13421.0,6827.0,1.0
"alpha[Engel, Adam]",-1.46,0.182,-1.816,-1.137,0.002,0.002,12130.0,6103.0,1.0
"alpha[Akiyama, Shogo]",-1.967,0.264,-2.438,-1.445,0.002,0.003,14867.0,6941.0,1.0
"alpha[Edman, Tommy]",-2.169,0.29,-2.707,-1.62,0.002,0.003,13391.0,6937.0,1.0
"alpha[Solak, Nick]",-2.505,0.326,-3.136,-1.901,0.003,0.004,14727.0,5647.0,1.0
"alpha[Hays, Austin]",-1.962,0.209,-2.358,-1.58,0.002,0.002,13256.0,7001.0,1.0
"alpha[Duggar, Steven]",-1.388,0.199,-1.772,-1.022,0.002,0.002,13173.0,6454.0,1.0
"alpha[White, Eli]",-1.911,0.288,-2.439,-1.368,0.002,0.004,14917.0,6110.0,1.0
"alpha[Chavis, Michael]",-2.387,0.422,-3.151,-1.574,0.003,0.005,15996.0,6605.0,1.0
"alpha[Marmolejos, José]",-2.368,0.36,-3.035,-1.693,0.003,0.004,15949.0,5829.0,1.0
"alpha[Riddle, JT]",-2.227,0.326,-2.861,-1.649,0.003,0.004,14566.0,6583.0,1.0
"alpha[Lin, Tzu-Wei]",-2.41,0.414,-3.157,-1.59,0.003,0.005,17797.0,6223.0,1.0
"alpha[Smith, Pavin]",-2.351,0.275,-2.857,-1.828,0.002,0.003,14648.0,6482.0,1.0
"alpha[Mountcastle, Ryan]",-2.622,0.341,-3.268,-1.998,0.003,0.004,15573.0,6734.0,1.0
"alpha[Oliva, Jared]",-2.374,0.371,-3.062,-1.677,0.003,0.004,14206.0,6372.0,1.0
"alpha[Moniak, Mickey]",-2.095,0.367,-2.761,-1.389,0.003,0.005,17171.0,5665.0,1.0
"alpha[Heath, Nick]",-1.403,0.382,-2.135,-0.714,0.003,0.005,18400.0,6189.0,1.0
"alpha[Taylor, Michael A.]",-1.399,0.156,-1.69,-1.106,0.001,0.002,11892.0,6996.0,1.0
"alpha[Fraley, Jake]",-1.951,0.265,-2.439,-1.451,0.002,0.003,14176.0,6931.0,1.0
"alpha[Ruf, Darin]",-2.17,0.329,-2.81,-1.589,0.003,0.004,14771.0,7002.0,1.0
"alpha[Olivares, Edward]",-2.365,0.311,-2.936,-1.774,0.003,0.004,14249.0,7197.0,1.0
"alpha[Tsutsugo, Yoshi]",-2.502,0.348,-3.147,-1.842,0.003,0.004,14932.0,6605.0,1.0
"alpha[Brinson, Lewis]",-1.833,0.189,-2.171,-1.465,0.002,0.002,12180.0,7081.0,1.0
"alpha[Fuentes, Joshua]",-2.145,0.506,-3.142,-1.232,0.004,0.007,20129.0,4940.0,1.0
"alpha[Demeritte, Travis]",-2.376,0.307,-2.953,-1.788,0.003,0.003,13023.0,6515.0,1.0
"alpha[Ravelo, Rangel]",-2.517,0.466,-3.438,-1.672,0.003,0.006,19651.0,5707.0,1.0
"alpha[Andujar, Miguel]",-2.833,0.35,-3.496,-2.189,0.003,0.004,14660.0,6302.0,1.0
"alpha[Taylor, Tyrone]",-2.092,0.298,-2.651,-1.524,0.003,0.004,12645.0,5868.0,1.0
"alpha[Basabe, Luis Alexander]",-2.125,0.444,-2.959,-1.304,0.003,0.005,18338.0,5904.0,1.0
"alpha[Thaiss, Matt]",-2.228,0.477,-3.111,-1.319,0.004,0.007,18504.0,5596.0,1.0
"alpha[Varsho, Daulton]",-1.907,0.272,-2.421,-1.41,0.002,0.003,15350.0,6524.0,1.0
"alpha[Strange-Gordon, Dee]",-1.308,0.277,-1.81,-0.788,0.002,0.003,14635.0,6084.0,1.0
"alpha[Souza Jr., Steven]",-2.39,0.286,-2.909,-1.834,0.002,0.004,14751.0,5899.0,1.0
"alpha[Walker, Neil]",-2.634,0.384,-3.343,-1.906,0.003,0.005,15817.0,6293.0,1.0
"alpha[Barreto, Franklin]",-2.149,0.477,-3.087,-1.303,0.003,0.006,18735.0,5591.0,1.0
"alpha[Rooker, Brent]",-2.751,0.314,-3.358,-2.173,0.003,0.003,14829.0,6445.0,1.0
"alpha[Harrison, Josh]",-2.632,0.371,-3.302,-1.911,0.003,0.004,15665.0,6208.0,1.0
"alpha[Dozier, Hunter]",-2.789,0.271,-3.303,-2.284,0.002,0.003,15404.0,6684.0,1.0
"alpha[Haggerty, Sam]",-2.196,0.334,-2.814,-1.555,0.003,0.004,13968.0,6180.0,1.0
"alpha[Payton, Mark]",-2.164,0.461,-3.038,-1.297,0.003,0.006,17499.0,5596.0,1.0
"alpha[Mathias, Mark]",-2.065,0.438,-2.881,-1.256,0.003,0.005,18264.0,5600.0,1.0
"alpha[Pillar, Kevin]",-1.474,0.14,-1.754,-1.23,0.001,0.002,12239.0,6692.0,1.0
"alpha[Pache, Cristian]",-2.044,0.357,-2.713,-1.394,0.003,0.004,16968.0,6409.0,1.0
"alpha[Valaika, Pat]",-2.139,0.474,-3.0,-1.222,0.003,0.007,22437.0,4973.0,1.0
"alpha[González, Luis]",-2.276,0.447,-3.111,-1.454,0.003,0.006,20451.0,6103.0,1.0
"alpha[Velazquez, Andrew]",-2.117,0.458,-2.965,-1.257,0.003,0.006,17802.0,5737.0,1.0
"alpha[Zimmer, Bradley]",-1.665,0.223,-2.083,-1.243,0.002,0.002,13639.0,6223.0,1.0
"alpha[Mateo, Jorge]",-2.04,0.387,-2.766,-1.32,0.003,0.005,18910.0,5817.0,1.0
"alpha[Mullins, Cedric]",-1.479,0.176,-1.819,-1.162,0.002,0.002,12488.0,7182.0,1.0
"alpha[Marte, Starling]",-1.388,0.142,-1.654,-1.12,0.001,0.002,11193.0,6576.0,1.0
"alpha[Mejia, Erick]",-2.018,0.412,-2.772,-1.231,0.003,0.005,20110.0,5723.0,1.0
"alpha[Johnson, Daniel]",-2.207,0.355,-2.849,-1.526,0.003,0.004,18922.0,6929.0,1.0
"alpha[Bonifácio, Emilio]",-2.142,0.481,-3.035,-1.228,0.003,0.006,19378.0,5610.0,1.0
"alpha[Hoerner, Nico]",-2.157,0.451,-3.044,-1.364,0.003,0.005,19346.0,6732.0,1.0
"alpha[Reyes, Franmil]",-2.775,0.264,-3.285,-2.297,0.002,0.003,12407.0,6315.0,1.0
"alpha[McCarthy, Joe]",-2.433,0.462,-3.274,-1.564,0.003,0.006,18581.0,5495.0,1.0
"alpha[Marisnick, Jake]",-1.368,0.205,-1.768,-1.003,0.002,0.002,12785.0,6150.0,1.0
"alpha[Schrock, Max]",-2.293,0.379,-3.007,-1.584,0.003,0.004,15897.0,6909.0,1.0
"alpha[Deichmann, Greg]",-2.249,0.453,-3.114,-1.418,0.003,0.006,19454.0,5915.0,1.0
"alpha[Nevin, Tyler]",-2.339,0.464,-3.212,-1.479,0.003,0.006,20113.0,5495.0,1.0
"alpha[Ramos, Henry]",-2.242,0.403,-2.97,-1.464,0.003,0.005,17733.0,5470.0,1.0
"alpha[Haase, Eric]",-2.139,0.422,-2.941,-1.358,0.003,0.005,17811.0,5984.0,1.0
"alpha[Miller, Brian]",-2.091,0.486,-2.948,-1.152,0.003,0.007,20826.0,4887.0,1.0
"alpha[Gordon, Nick]",-2.073,0.319,-2.673,-1.49,0.003,0.004,15319.0,6540.0,1.0
"alpha[Isbel, Kyle]",-2.07,0.355,-2.77,-1.44,0.003,0.004,16841.0,6342.0,1.0
"alpha[Peters, DJ]",-2.029,0.279,-2.552,-1.504,0.002,0.003,14146.0,6516.0,1.0
"alpha[Castro, Willi]",-2.32,0.414,-3.076,-1.524,0.003,0.005,18064.0,6348.0,1.0
"alpha[Bell, Josh]",-2.41,0.442,-3.246,-1.604,0.003,0.006,16128.0,5934.0,1.0
"alpha[Friedl, TJ]",-1.875,0.432,-2.676,-1.048,0.003,0.005,17482.0,6171.0,1.0
"alpha[Nootbaar, Lars]",-2.314,0.336,-2.942,-1.676,0.003,0.004,16715.0,6210.0,1.0
"alpha[McKenna, Ryan]",-1.626,0.282,-2.157,-1.104,0.002,0.003,14640.0,7119.0,1.0
"alpha[Lagares, Juan]",-1.717,0.211,-2.105,-1.318,0.002,0.002,12471.0,6103.0,1.0
"alpha[Hernandez, Yadiel]",-2.288,0.298,-2.85,-1.744,0.002,0.003,16093.0,6661.0,1.0
"alpha[Stephenson, Tyler]",-2.367,0.489,-3.281,-1.458,0.004,0.006,19266.0,5654.0,1.0
"alpha[Hamilton, Billy]",-1.402,0.173,-1.731,-1.09,0.002,0.002,13086.0,6271.0,1.0
"alpha[Rojas, Jose]",-2.234,0.359,-2.875,-1.52,0.003,0.005,17713.0,5330.0,1.0
"alpha[McCormick, Chas]",-1.24,0.257,-1.738,-0.777,0.002,0.003,14327.0,7056.0,1.0
"alpha[Wisdom, Patrick]",-2.659,0.398,-3.373,-1.888,0.003,0.005,16763.0,6738.0,1.0
"alpha[DeShields, Delino]",-1.392,0.166,-1.712,-1.093,0.002,0.002,11635.0,6933.0,1.0
"alpha[Meyers, Jake]",-1.951,0.306,-2.524,-1.362,0.003,0.004,14835.0,6275.0,1.0
"alpha[Cameron, Daz]",-2.193,0.311,-2.779,-1.606,0.003,0.003,12826.0,6813.0,1.0
"alpha[Baddoo, Akil]",-1.768,0.232,-2.202,-1.332,0.002,0.002,14242.0,6704.0,1.0
"alpha[Wong, Kean]",-2.208,0.417,-2.975,-1.429,0.003,0.006,19078.0,5663.0,1.0
"alpha[Lux, Gavin]",-2.155,0.359,-2.831,-1.492,0.003,0.004,17138.0,6245.0,1.0
"alpha[Vilade, Ryan]",-2.322,0.493,-3.284,-1.415,0.003,0.006,20170.0,5396.0,1.0
"alpha[Bolt, Skye]",-1.752,0.37,-2.454,-1.051,0.003,0.005,16665.0,6314.0,1.0
"alpha[Siri, Jose]",-2.143,0.413,-2.898,-1.346,0.003,0.005,17784.0,5811.0,1.0
"alpha[Vierling, Matt]",-1.898,0.415,-2.678,-1.138,0.003,0.005,17215.0,5949.0,1.0
"alpha[De La Cruz, Bryan]",-2.146,0.319,-2.713,-1.512,0.003,0.004,16143.0,6065.0,1.0
"alpha[Rivas III, Alfonso]",-2.34,0.441,-3.151,-1.504,0.003,0.005,18367.0,6098.0,1.0
"alpha[Gonzalez, Romy]",-2.119,0.496,-3.015,-1.164,0.004,0.007,17478.0,5316.0,1.0
"alpha[Adell, Jo]",-2.324,0.284,-2.867,-1.805,0.002,0.003,14227.0,6554.0,1.0
"alpha[Lowe, Josh]",-2.098,0.491,-2.966,-1.101,0.003,0.007,20429.0,5501.0,1.0
"alpha[Sheets, Gavin]",-2.397,0.417,-3.21,-1.628,0.003,0.005,18814.0,5782.0,1.0
"alpha[Alfaro, Jorge]",-2.446,0.426,-3.222,-1.615,0.003,0.005,18436.0,5981.0,1.0
"alpha[Vaughn, Andrew]",-2.477,0.294,-3.003,-1.902,0.002,0.003,14618.0,6064.0,1.0
"alpha[Ruiz, Rio]",-2.154,0.504,-3.088,-1.24,0.004,0.007,19459.0,5407.0,1.0
"alpha[Fairchild, Stuart]",-1.886,0.472,-2.804,-1.035,0.003,0.006,19489.0,5631.0,1.0
"alpha[Arcia, Orlando]",-1.791,0.423,-2.559,-0.952,0.003,0.006,20308.0,5701.0,1.0
"alpha[Thomas, Lane]",-2.156,0.264,-2.646,-1.668,0.002,0.003,11914.0,6016.0,1.0
"alpha[Lamb, Jake]",-2.579,0.413,-3.344,-1.779,0.003,0.005,15881.0,5871.0,1.0
"alpha[Smith, Kevin]",-2.239,0.496,-3.212,-1.353,0.003,0.006,21673.0,5755.0,1.0
"alpha[Jones, Taylor]",-2.832,0.433,-3.633,-2.007,0.003,0.005,18015.0,6322.0,1.0
"alpha[Ibáñez, Andy]",-2.123,0.493,-3.025,-1.182,0.004,0.007,17432.0,5498.0,1.0
"alpha[Larnach, Trevor]",-2.533,0.297,-3.107,-1.997,0.002,0.003,14784.0,6166.0,1.0
"alpha[Robson, Jacob]",-2.151,0.477,-3.031,-1.258,0.003,0.006,19821.0,5459.0,1.0
"alpha[McKinstry, Zach]",-2.19,0.364,-2.853,-1.471,0.003,0.004,15736.0,6393.0,1.0
"alpha[Park, Hoy]",-2.467,0.443,-3.333,-1.659,0.003,0.006,17437.0,5825.0,1.0
"alpha[Williams, Luke]",-1.839,0.426,-2.653,-1.057,0.003,0.006,18094.0,5499.0,1.0
"alpha[Duran, Jarren]",-1.971,0.375,-2.665,-1.261,0.003,0.005,17727.0,5957.0,1.0
"alpha[Fargas, Johneshwy]",-1.893,0.417,-2.712,-1.138,0.003,0.006,15831.0,6019.0,1.0
"alpha[Bradley Jr., Jackie]",-1.738,0.152,-2.023,-1.455,0.001,0.002,10777.0,6649.0,1.0
"alpha[Raley, Luke]",-2.377,0.397,-3.135,-1.643,0.003,0.005,20254.0,6799.0,1.0
"alpha[Thomas, Dillon]",-2.178,0.454,-3.054,-1.36,0.003,0.007,19633.0,5106.0,1.0
"alpha[Reks, Zach]",-2.234,0.439,-3.088,-1.435,0.003,0.006,18594.0,5939.0,1.0
"alpha[Wilson, Jacob]",-2.118,0.503,-3.093,-1.195,0.004,0.007,17730.0,5438.0,1.0
"alpha[Sánchez, Jesús]",-2.309,0.312,-2.89,-1.719,0.003,0.004,14804.0,5995.0,1.0
"alpha[Clement, Ernie]",-2.156,0.493,-3.054,-1.217,0.004,0.006,19571.0,5729.0,1.0
"alpha[Vosler, Jason]",-2.149,0.494,-3.074,-1.251,0.004,0.007,19194.0,5518.0,1.0
"alpha[Kirilloff, Alex]",-2.652,0.342,-3.264,-1.964,0.003,0.004,13465.0,6077.0,1.0
"alpha[Davis, Jaylin]",-2.199,0.352,-2.864,-1.539,0.003,0.004,16080.0,5934.0,1.0
"alpha[Tom, Ka'ai]",-2.33,0.369,-3.024,-1.628,0.003,0.004,16761.0,6321.0,1.0
"alpha[Trammell, Taylor]",-2.012,0.299,-2.593,-1.479,0.002,0.003,14868.0,6401.0,1.0
"alpha[Walton, Donovan]",-1.983,0.467,-2.849,-1.101,0.003,0.006,20707.0,6077.0,1.0
"alpha[Blankenhorn, Travis]",-2.104,0.495,-3.076,-1.222,0.004,0.006,18277.0,5651.0,1.0
"alpha[Marcano, Tucupita]",-1.994,0.477,-2.881,-1.099,0.003,0.007,20616.0,5369.0,1.0
"alpha[Hiura, Keston]",-2.142,0.509,-3.094,-1.182,0.004,0.007,17397.0,4954.0,1.0
"alpha[Kelenic, Jarred]",-1.931,0.239,-2.389,-1.488,0.002,0.003,13339.0,6179.0,1.0
"alpha[Williams, Justin]",-2.647,0.344,-3.267,-1.988,0.003,0.004,15473.0,5972.0,1.0
"alpha[Barrera, Luis]",-1.932,0.462,-2.853,-1.113,0.004,0.006,17047.0,5563.0,1.0
"alpha[Duffy, Matt]",-2.388,0.47,-3.306,-1.553,0.003,0.006,19413.0,6300.0,1.0
"alpha[Neuse, Sheldon]",-2.288,0.472,-3.136,-1.37,0.003,0.006,20265.0,5768.0,1.0
"alpha[Hager, Jake]",-2.321,0.471,-3.185,-1.415,0.003,0.006,19228.0,5968.0,1.0
"alpha[Mathisen, Wyatt]",-2.197,0.46,-3.054,-1.335,0.003,0.006,19192.0,5643.0,1.0
"alpha[Ohtani, Shohei]",-2.158,0.503,-3.138,-1.235,0.004,0.007,15440.0,5606.0,1.0
"alpha[Bemboom, Anthony]",-2.142,0.494,-3.045,-1.204,0.003,0.007,20099.0,5675.0,1.0
"alpha[Musgrove, Joe]",-2.13,0.497,-3.066,-1.193,0.004,0.007,19726.0,5217.0,1.0
"alpha[Palacios, Joshua]",-2.2,0.401,-2.952,-1.451,0.003,0.005,16999.0,6603.0,1.0
"alpha[Young, Andrew]",-2.318,0.501,-3.28,-1.399,0.004,0.006,19820.0,5696.0,1.0
"alpha[Blandino, Alex]",-2.144,0.512,-3.127,-1.192,0.003,0.007,23125.0,5554.0,1.0
"alpha[Farmer, Kyle]",-2.159,0.49,-3.082,-1.247,0.003,0.007,20528.0,5879.0,1.0
"alpha[Inciarte, Ender]",-1.425,0.166,-1.731,-1.107,0.001,0.002,13235.0,6831.0,1.0
"alpha[Betts, Mookie]",-2.419,0.186,-2.767,-2.072,0.002,0.002,14088.0,6530.0,1.0
"alpha[Cain, Lorenzo]",-1.143,0.163,-1.458,-0.846,0.001,0.002,13206.0,6736.0,1.0
"alpha[Springer, George]",-1.608,0.181,-1.939,-1.267,0.002,0.002,13241.0,6170.0,1.0
"alpha[Blackmon, Charlie]",-2.742,0.177,-3.068,-2.413,0.002,0.002,10772.0,6650.0,1.0
"alpha[Heyward, Jason]",-2.003,0.172,-2.33,-1.691,0.001,0.002,13420.0,6137.0,1.0
"alpha[Guerrero, Gabriel]",-1.942,0.449,-2.756,-1.087,0.003,0.006,18342.0,5624.0,1.0
"alpha[Trout, Mike]",-1.227,0.154,-1.519,-0.943,0.001,0.002,13030.0,6625.0,1.0
"alpha[Kipnis, Jason]",-2.284,0.415,-3.048,-1.495,0.003,0.005,16529.0,5395.0,1.0
"alpha[Laureano, Ramón]",-1.557,0.167,-1.862,-1.239,0.001,0.002,12524.0,6261.0,1.0
"alpha[Hicks, Aaron]",-1.495,0.187,-1.833,-1.136,0.002,0.002,14033.0,6994.0,1.0
"alpha[Harper, Bryce]",-2.518,0.175,-2.855,-2.196,0.002,0.002,12705.0,7210.0,1.0
"alpha[Kiermaier, Kevin]",-1.114,0.153,-1.405,-0.833,0.001,0.002,10823.0,6698.0,1.0
"alpha[Barnes, Brandon]",-1.888,0.43,-2.733,-1.129,0.003,0.005,17778.0,6106.0,1.0
"alpha[Kepler, Max]",-1.901,0.165,-2.203,-1.581,0.001,0.002,13605.0,6602.0,1.0
"alpha[Martin, Leonys]",-1.634,0.216,-2.054,-1.243,0.002,0.002,12766.0,6716.0,1.0
"alpha[den Dekker, Matthew]",-2.106,0.412,-2.892,-1.344,0.003,0.005,17007.0,6399.0,1.0
"alpha[Calhoun, Kole]",-2.468,0.186,-2.806,-2.112,0.002,0.002,13670.0,6248.0,1.0
"alpha[Escobar, Alcides]",-2.242,0.427,-3.005,-1.412,0.003,0.005,20962.0,6139.0,1.0
"alpha[Smolinski, Jake]",-1.615,0.394,-2.331,-0.867,0.003,0.005,14914.0,5806.0,1.0
"alpha[Buxton, Byron]",-1.251,0.187,-1.607,-0.91,0.002,0.002,13339.0,6764.0,1.0
"alpha[Florimón, Pedro]",-2.035,0.484,-2.966,-1.151,0.004,0.007,17362.0,5455.0,1.0
"alpha[Difo, Wilmer]",-2.79,0.422,-3.575,-1.988,0.003,0.005,16209.0,5875.0,1.0
"alpha[Powell, Boog]",-2.359,0.415,-3.15,-1.599,0.003,0.005,17869.0,5293.0,1.0
"alpha[Judge, Aaron]",-1.911,0.184,-2.26,-1.559,0.002,0.002,13628.0,6425.0,1.0
"alpha[Fowler, Dexter]",-2.76,0.224,-3.184,-2.347,0.002,0.002,11842.0,6845.0,1.0
"alpha[Lewis, Kyle]",-1.709,0.237,-2.147,-1.267,0.002,0.003,11678.0,6515.0,1.0
"alpha[García, Avisaíl]",-2.262,0.194,-2.631,-1.909,0.002,0.002,13752.0,6643.0,1.0
"alpha[Marte, Ketel]",-1.765,0.212,-2.149,-1.36,0.002,0.002,13084.0,7115.0,1.0
"alpha[Senzel, Nick]",-1.624,0.232,-2.056,-1.196,0.002,0.002,12683.0,6407.0,1.0
"alpha[Harrison, Monte]",-1.838,0.364,-2.516,-1.156,0.003,0.004,15823.0,6487.0,1.0
"alpha[Robert Jr., Luis]",-1.315,0.239,-1.758,-0.853,0.002,0.002,13436.0,6826.0,1.0
