,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_speed[Vilade, Ryan]",-16.955,1.687,-20.044,-13.789,0.013,0.023,17605.0,5858.0,1.0
"beta_speed[Cameron, Daz]",-16.924,1.223,-19.104,-14.557,0.012,0.014,11153.0,5791.0,1.0
"beta_speed[Bolt, Skye]",-19.215,1.355,-21.835,-16.711,0.011,0.016,14555.0,6509.0,1.0
"beta_speed[Siri, Jose]",-17.976,1.266,-20.302,-15.497,0.011,0.014,13229.0,6263.0,1.0
"beta_speed[Vierling, Matt]",-18.82,1.23,-21.182,-16.591,0.011,0.013,11625.0,6329.0,1.0
"beta_speed[Rivas III, Alfonso]",-18.125,1.584,-21.108,-15.229,0.012,0.019,17195.0,6027.0,1.0
"beta_speed[De La Cruz, Bryan]",-18.105,1.154,-20.363,-16.066,0.01,0.012,14131.0,6723.0,1.0
"beta_speed[Gonzalez, Romy]",-18.141,1.779,-21.378,-14.772,0.013,0.024,19511.0,5610.0,1.0
"beta_speed[Sheets, Gavin]",-18.507,1.198,-20.731,-16.255,0.011,0.014,12487.0,5898.0,1.0
"beta_speed[Adell, Jo]",-18.412,1.108,-20.478,-16.328,0.01,0.013,13270.0,6327.0,1.0
"beta_speed[Lowe, Josh]",-18.699,1.376,-21.271,-16.115,0.011,0.016,14734.0,6360.0,1.0
"beta_speed[Vaughn, Andrew]",-18.472,1.109,-20.594,-16.418,0.009,0.014,17095.0,5423.0,1.0
"beta_speed[Ruiz, Rio]",-17.988,1.821,-21.499,-14.707,0.014,0.026,16182.0,4560.0,1.0
"beta_speed[Alfaro, Jorge]",-17.281,1.536,-20.3,-14.467,0.012,0.018,16188.0,6212.0,1.0
"beta_speed[Fairchild, Stuart]",-19.098,1.576,-22.077,-16.123,0.013,0.021,15684.0,5639.0,1.0
"beta_speed[Arcia, Orlando]",-16.289,1.407,-18.967,-13.71,0.012,0.016,13597.0,6602.0,1.0
"beta_speed[Thomas, Lane]",-17.714,1.009,-19.578,-15.823,0.009,0.011,13138.0,6478.0,1.0
"beta_speed[Smith, Kevin]",-17.747,1.758,-21.015,-14.395,0.013,0.026,17869.0,4665.0,1.0
"beta_speed[Lamb, Jake]",-17.948,1.427,-20.674,-15.311,0.012,0.015,13515.0,6416.0,1.0
"beta_speed[Jones, Taylor]",-15.49,1.508,-18.237,-12.64,0.012,0.017,14907.0,6837.0,1.0
"beta_speed[Ibáñez, Andy]",-18.053,1.807,-21.617,-14.825,0.013,0.024,19005.0,5759.0,1.0
"beta_speed[Larnach, Trevor]",-20.087,1.249,-22.453,-17.8,0.011,0.015,12817.0,6233.0,1.0
"beta_speed[Park, Hoy]",-17.182,1.577,-20.153,-14.218,0.012,0.019,17291.0,6134.0,1.0
"beta_speed[Robson, Jacob]",-18.088,1.733,-21.36,-14.883,0.013,0.023,17169.0,5365.0,1.0
"beta_speed[McKinstry, Zach]",-17.778,1.478,-20.633,-15.148,0.012,0.017,15062.0,6604.0,1.0
"beta_speed[Williams, Luke]",-17.245,1.428,-19.997,-14.692,0.011,0.017,16665.0,6121.0,1.0
"beta_speed[Duran, Jarren]",-18.575,1.264,-20.985,-16.249,0.011,0.014,12781.0,6433.0,1.0
"beta_speed[Fargas, Johneshwy]",-18.403,1.642,-21.498,-15.357,0.013,0.021,16436.0,6347.0,1.0
"beta_speed[Bradley Jr., Jackie]",-18.364,0.939,-20.094,-16.609,0.008,0.011,13114.0,6062.0,1.0
"beta_speed[Raley, Luke]",-18.17,1.451,-20.921,-15.434,0.012,0.018,15591.0,5649.0,1.0
"beta_speed[LaMarre, Ryan]",-18.068,1.589,-21.14,-15.164,0.013,0.02,16111.0,5578.0,1.0
"beta_speed[Thomas, Dillon]",-18.367,1.626,-21.286,-15.192,0.012,0.021,18736.0,5660.0,1.0
"beta_speed[Reks, Zach]",-18.28,1.539,-21.03,-15.306,0.012,0.019,16391.0,5725.0,1.0
"beta_speed[Sánchez, Jesús]",-17.885,1.155,-19.967,-15.65,0.01,0.013,14300.0,6460.0,1.0
"beta_speed[Wilson, Jacob]",-18.087,1.762,-21.278,-14.707,0.012,0.024,20048.0,5249.0,1.0
"beta_speed[Clement, Ernie]",-16.135,1.574,-19.035,-13.216,0.012,0.019,15988.0,6309.0,1.0
"beta_speed[Jankowski, Travis]",-19.387,1.447,-22.053,-16.626,0.011,0.018,16172.0,6182.0,1.0
"beta_speed[Vosler, Jason]",-17.598,1.732,-20.802,-14.307,0.013,0.022,18954.0,5919.0,1.0
"beta_speed[Kirilloff, Alex]",-18.544,1.35,-20.996,-15.983,0.012,0.016,13684.0,5794.0,1.0
"beta_speed[Davis, Jaylin]",-17.191,1.398,-19.868,-14.592,0.012,0.015,14376.0,6131.0,1.0
"beta_speed[Tom, Ka'ai]",-17.729,1.429,-20.304,-14.939,0.012,0.016,15007.0,6340.0,1.0
"beta_speed[O'Hearn, Ryan]",-17.592,1.397,-20.074,-14.798,0.011,0.017,15667.0,6019.0,1.0
"beta_speed[Walton, Donovan]",-18.289,1.766,-21.588,-14.956,0.013,0.025,17156.0,5297.0,1.0
"beta_speed[Trammell, Taylor]",-18.272,1.257,-20.588,-15.835,0.011,0.014,13388.0,6896.0,1.0
"beta_speed[Blankenhorn, Travis]",-18.111,1.804,-21.547,-14.759,0.014,0.023,16904.0,5782.0,1.0
"beta_speed[Marcano, Tucupita]",-16.317,1.34,-18.788,-13.804,0.011,0.015,14815.0,6353.0,1.0
"beta_speed[Hiura, Keston]",-17.878,1.65,-20.847,-14.636,0.012,0.022,17865.0,5905.0,1.0
"beta_speed[Kelenic, Jarred]",-18.484,1.119,-20.536,-16.379,0.01,0.012,11800.0,6614.0,1.0
"beta_speed[Quinn, Roman]",-19.168,1.285,-21.616,-16.782,0.011,0.017,12603.0,5657.0,1.0
"beta_speed[Williams, Justin]",-18.237,1.394,-20.905,-15.712,0.011,0.016,15697.0,5896.0,1.0
"beta_speed[Barrera, Luis]",-18.516,1.559,-21.605,-15.732,0.011,0.019,20649.0,6384.0,1.0
"beta_speed[Hager, Jake]",-17.613,1.715,-20.916,-14.468,0.013,0.023,16134.0,6170.0,1.0
"beta_speed[Duffy, Matt]",-17.497,1.668,-20.662,-14.321,0.013,0.023,17335.0,5554.0,1.0
"beta_speed[Neuse, Sheldon]",-17.783,1.695,-20.909,-14.55,0.013,0.022,17859.0,5806.0,1.0
"beta_speed[Mathisen, Wyatt]",-17.821,1.765,-21.106,-14.527,0.013,0.023,19833.0,5163.0,1.0
"beta_speed[Ohtani, Shohei]",-17.98,1.719,-21.036,-14.694,0.012,0.021,19017.0,5299.0,1.0
"beta_speed[Bemboom, Anthony]",-18.049,1.751,-21.294,-14.727,0.013,0.024,18499.0,5461.0,1.0
"beta_speed[Jones, JaCoby]",-17.735,1.112,-19.771,-15.623,0.01,0.013,12845.0,6095.0,1.0
"beta_speed[Palacios, Joshua]",-17.493,1.452,-20.278,-14.887,0.012,0.018,14351.0,5896.0,1.0
"beta_speed[Young, Andrew]",-17.138,1.744,-20.396,-13.825,0.012,0.026,21126.0,5563.0,1.0
"beta_speed[Musgrove, Joe]",-18.065,1.777,-21.384,-14.769,0.014,0.023,17257.0,5713.0,1.0
"beta_speed[Blandino, Alex]",-17.982,1.735,-21.25,-14.794,0.014,0.023,16361.0,5666.0,1.0
"beta_speed[Farmer, Kyle]",-17.979,1.821,-21.614,-14.718,0.014,0.025,18159.0,5503.0,1.0
"beta_speed[Almora Jr., Albert]",-19.33,1.159,-21.557,-17.259,0.01,0.013,14172.0,6337.0,1.0
"beta_speed[Inciarte, Ender]",-16.372,1.056,-18.317,-14.348,0.01,0.011,10243.0,7178.0,1.0
"beta_speed[Azócar, José]",-18.715,1.372,-21.372,-16.14,0.012,0.017,12850.0,5973.0,1.0
"beta_speed[Thompson, Trayce]",-18.493,1.264,-20.882,-16.151,0.01,0.014,14974.0,6114.0,1.0
"beta_speed[Kwan, Steven]",-16.698,1.115,-18.718,-14.539,0.01,0.014,12275.0,6027.0,1.0
"beta_speed[Cabrera, Oswaldo]",-18.196,1.431,-20.801,-15.422,0.012,0.016,14949.0,7091.0,1.0
"beta_speed[Hicks, Aaron]",-16.421,0.969,-18.235,-14.606,0.009,0.011,12704.0,6221.0,1.0
"beta_speed[Velázquez, Nelson]",-18.69,1.375,-21.243,-16.078,0.012,0.017,13152.0,5515.0,1.0
"beta_speed[Brennan, Will]",-18.311,1.679,-21.523,-15.175,0.012,0.021,18180.0,5663.0,1.0
"beta_speed[Hensley, David]",-18.021,1.79,-21.313,-14.536,0.013,0.026,17740.0,5284.0,1.0
"beta_speed[Vargas, Miguel]",-17.689,1.654,-20.884,-14.669,0.012,0.02,17591.0,6022.0,1.0
"beta_speed[Bouchard, Sean]",-18.051,1.437,-20.946,-15.589,0.012,0.017,13772.0,5976.0,1.0
"beta_speed[Vavra, Terrin]",-18.298,1.602,-21.276,-15.339,0.012,0.022,16900.0,5740.0,1.0
"beta_speed[Smith, Josh]",-17.502,1.453,-20.263,-14.828,0.012,0.017,14004.0,6208.0,1.0
"beta_speed[Bleday, JJ]",-16.779,1.296,-19.149,-14.288,0.011,0.014,13111.0,6132.0,1.0
"beta_speed[Carroll, Corbin]",-19.5,1.593,-22.36,-16.464,0.012,0.02,17796.0,6188.0,1.0
"beta_speed[Waters, Drew]",-18.586,1.461,-21.265,-15.813,0.012,0.017,13936.0,6278.0,1.0
"beta_speed[Burdick, Peyton]",-16.845,1.358,-19.421,-14.308,0.011,0.016,14359.0,5963.0,1.0
"beta_speed[Hernández, César]",-18.14,1.619,-21.245,-15.155,0.012,0.02,18005.0,5565.0,1.0
"beta_speed[Thompson, Bubba]",-17.47,1.292,-19.932,-15.067,0.011,0.016,14458.0,6110.0,1.0
"beta_speed[Suwinski, Jack]",-18.891,1.237,-21.13,-16.455,0.011,0.014,13884.0,5825.0,1.0
"beta_speed[Melendez, MJ]",-17.606,1.365,-20.132,-15.052,0.011,0.015,15393.0,6195.0,1.0
"beta_speed[Call, Alex]",-17.451,1.387,-20.086,-14.924,0.012,0.015,13638.0,6348.0,1.0
"beta_speed[Contreras, Mark]",-18.179,1.545,-21.068,-15.192,0.012,0.019,16333.0,6507.0,1.0
"beta_speed[Calhoun, Kole]",-19.523,0.987,-21.348,-17.674,0.008,0.012,13901.0,5747.0,1.0
"beta_speed[Bae, Ji Hwan]",-18.261,1.749,-21.611,-15.067,0.013,0.022,19546.0,5735.0,1.0
"beta_speed[Yepez, Juan]",-17.889,1.408,-20.701,-15.394,0.012,0.016,13833.0,6211.0,1.0
"beta_speed[Stowers, Kyle]",-17.228,1.404,-19.845,-14.58,0.012,0.016,14765.0,6384.0,1.0
"beta_speed[Dubón, Mauricio]",-16.699,1.202,-18.868,-14.376,0.011,0.013,12122.0,6772.0,1.0
"beta_speed[Garrett, Stone]",-18.262,1.576,-21.087,-15.224,0.013,0.02,14710.0,5593.0,1.0
"beta_speed[Lopez, Alejo]",-18.454,1.695,-21.659,-15.452,0.013,0.022,17583.0,6168.0,1.0
"beta_speed[McCarthy, Jake]",-18.906,1.195,-21.105,-16.609,0.01,0.014,13190.0,6347.0,1.0
"beta_speed[Encarnacion, Jerar]",-18.753,1.584,-21.849,-15.885,0.011,0.021,18638.0,6020.0,1.0
"beta_speed[Palacios, Richie]",-18.308,1.474,-21.036,-15.49,0.012,0.016,15486.0,6248.0,1.0
"beta_speed[Garcia, Dérmis]",-16.768,1.76,-19.958,-13.396,0.013,0.022,17408.0,5957.0,1.0
"beta_speed[Donovan, Brendan]",-17.752,1.389,-20.386,-15.151,0.011,0.017,14915.0,5884.0,1.0
"beta_speed[Thomas, Cody]",-17.495,1.523,-20.375,-14.665,0.013,0.017,14383.0,6197.0,1.0
"beta_speed[Benson, Will]",-17.619,1.479,-20.428,-14.821,0.012,0.017,15004.0,5946.0,1.0
"beta_speed[Burleson, Alec]",-18.05,1.597,-20.967,-14.921,0.013,0.02,15543.0,5755.0,1.0
"beta_speed[Carpenter, Kerry]",-19.173,1.576,-22.088,-16.192,0.013,0.019,15163.0,5748.0,1.0
"beta_speed[Eaton, Nate]",-19.436,1.588,-22.396,-16.471,0.013,0.019,15508.0,5894.0,1.0
"beta_speed[Florial, Estevan]",-17.466,1.454,-20.221,-14.818,0.013,0.017,13505.0,5717.0,1.0
"beta_speed[Morel, Christopher]",-18.697,1.364,-21.221,-16.14,0.011,0.017,15579.0,6116.0,1.0
"beta_speed[Anderson, Brian]",-17.645,1.24,-20.051,-15.405,0.011,0.013,12486.0,6317.0,1.0
"beta_speed[Johnson, Bryce]",-17.977,1.637,-21.125,-15.002,0.013,0.021,16585.0,6259.0,1.0
"beta_speed[Ruiz, Esteury]",-18.717,1.639,-21.809,-15.603,0.013,0.021,17159.0,5958.0,1.0
"beta_speed[Aguilar, Ryan]",-17.99,1.628,-21.207,-15.026,0.013,0.021,15765.0,5864.0,1.0
"beta_speed[Stevenson, Cal]",-19.366,1.654,-22.41,-16.261,0.012,0.021,17609.0,5928.0,1.0
"beta_speed[Maton, Nick]",-17.903,1.544,-20.896,-15.117,0.012,0.019,16230.0,5946.0,1.0
"beta_speed[Sosa, Edmundo]",-17.989,1.766,-21.238,-14.581,0.012,0.027,20586.0,5436.0,1.0
"beta_speed[Bernard, Wynton]",-18.599,1.57,-21.641,-15.75,0.012,0.019,16060.0,6185.0,1.0
"beta_speed[Celestino, Gilberto]",-18.764,1.211,-21.112,-16.59,0.011,0.014,12732.0,6053.0,1.0
"beta_speed[Pratto, Nick]",-17.699,1.66,-20.81,-14.505,0.012,0.022,18921.0,5998.0,1.0
"beta_speed[Piscotty, Stephen]",-19.992,1.125,-22.118,-17.921,0.01,0.015,12311.0,6069.0,1.0
"beta_speed[Hernandez, Elier]",-18.419,1.681,-21.526,-15.169,0.012,0.022,18197.0,5529.0,1.0
"beta_speed[Lewis, Kyle]",-18.689,1.238,-21.022,-16.381,0.011,0.013,13825.0,7010.0,1.0
"beta_speed[Outman, James]",-18.331,1.759,-21.55,-14.944,0.013,0.025,17795.0,5414.0,1.0
"beta_speed[Meneses, Joey]",-18.686,1.483,-21.557,-15.988,0.012,0.017,14982.0,6247.0,1.0
"beta_speed[Reynolds, Matt]",-18.542,1.657,-21.607,-15.337,0.013,0.021,15384.0,5863.0,1.0
"beta_speed[Madris, Bligh]",-17.69,1.458,-20.553,-15.104,0.012,0.017,15671.0,5809.0,1.0
"beta_speed[Marsh, Brandon]",-19.843,1.186,-22.001,-17.556,0.01,0.013,13810.0,6808.0,1.0
"beta_speed[Mercedes, Yermín]",-18.298,1.69,-21.471,-15.115,0.012,0.022,19512.0,5694.0,1.0
"beta_speed[Soler, Jorge]",-17.804,1.024,-19.724,-15.925,0.01,0.012,10665.0,6138.0,1.0
"beta_speed[Carpenter, Matt]",-18.232,1.516,-21.173,-15.524,0.012,0.017,16226.0,6215.0,1.0
"beta_speed[Clemens, Kody]",-18.657,1.63,-21.533,-15.369,0.013,0.02,15881.0,5825.0,1.0
"beta_speed[Harrison, Monte]",-18.136,1.507,-21.013,-15.407,0.012,0.019,15387.0,5686.0,1.0
"beta_speed[Hummel, Cooper]",-16.925,1.439,-19.5,-14.146,0.012,0.016,14365.0,6420.0,1.0
"beta_speed[Mazara, Nomar]",-19.34,1.084,-21.521,-17.36,0.01,0.013,12620.0,6131.0,1.0
"beta_speed[Batten, Matthew]",-18.079,1.763,-21.386,-14.748,0.013,0.024,17072.0,4911.0,1.0
"beta_speed[Alvarez, Eddy]",-17.724,1.635,-20.663,-14.505,0.011,0.021,20883.0,5763.0,1.0
"beta_speed[Smith-Njigba, Canaan]",-17.652,1.689,-20.82,-14.503,0.012,0.021,20397.0,5738.0,1.0
"beta_speed[Ramos, Heliot]",-16.747,1.551,-19.743,-13.906,0.013,0.019,15053.0,6036.0,1.0
"beta_speed[Swaggerty, Travis]",-17.995,1.762,-21.301,-14.733,0.014,0.023,15649.0,5673.0,1.0
"beta_speed[Walker, Steele]",-17.252,1.615,-20.073,-13.967,0.011,0.019,21613.0,6693.0,1.0
"beta_speed[Plummer, Nick]",-17.478,1.644,-20.544,-14.401,0.013,0.02,16900.0,5961.0,1.0
"beta_speed[Contreras, William]",-16.299,1.721,-19.438,-12.919,0.014,0.021,16050.0,6226.0,1.0
"beta_speed[Mayfield, Jack]",-17.609,1.661,-20.886,-14.576,0.012,0.021,18620.0,6251.0,1.0
"beta_speed[Walsh, Jared]",-18.425,1.56,-21.431,-15.614,0.012,0.018,17714.0,6420.0,1.0
"beta_speed[Krizan, Jason]",-18.107,1.766,-21.469,-14.873,0.014,0.023,16580.0,5322.0,1.0
"beta_speed[Mendick, Danny]",-17.102,1.631,-20.162,-14.095,0.012,0.022,18107.0,6061.0,1.0
"beta_speed[Cruz, Oneil]",-17.966,1.785,-21.287,-14.564,0.014,0.025,16328.0,5435.0,1.0
"beta_speed[Capel, Conner]",-18.578,1.543,-21.48,-15.721,0.012,0.019,16152.0,5835.0,1.0
"beta_speed[Robles, Victor]",-16.868,0.823,-18.417,-15.32,0.008,0.009,11489.0,6456.0,1.0
"beta_speed[Bader, Harrison]",-18.539,0.99,-20.323,-16.568,0.009,0.011,13211.0,6175.0,1.0
"beta_speed[Springer, George]",-17.041,1.012,-18.956,-15.177,0.009,0.012,13101.0,6304.0,1.0
"beta_speed[Fowler, Dexter]",-19.257,1.172,-21.439,-17.038,0.01,0.014,12473.0,6124.0,1.0
"beta_speed[Kiermaier, Kevin]",-15.471,0.88,-17.034,-13.756,0.008,0.01,11965.0,6249.0,1.0
"beta_speed[Bellinger, Cody]",-18.018,0.955,-19.841,-16.261,0.008,0.012,13833.0,5610.0,1.0
"beta_speed[Kepler, Max]",-18.579,0.939,-20.328,-16.82,0.008,0.012,12732.0,5703.0,1.0
"beta_speed[Cain, Lorenzo]",-18.609,1.125,-20.768,-16.547,0.01,0.013,12556.0,6112.0,1.0
"beta_speed[Laureano, Ramón]",-17.889,0.926,-19.546,-16.081,0.008,0.01,13914.0,6629.0,1.0
"beta_speed[Heyward, Jason]",-17.994,0.98,-19.833,-16.118,0.009,0.012,11650.0,6326.0,1.0
"beta_speed[Grichuk, Randal]",-17.832,0.894,-19.493,-16.146,0.008,0.01,13023.0,6039.0,1.0
"beta_speed[García, Avisaíl]",-18.879,0.979,-20.713,-17.024,0.01,0.011,10605.0,5988.0,1.0
"beta_speed[Marte, Ketel]",-17.247,1.098,-19.236,-15.122,0.01,0.014,13220.0,5661.0,1.0
"beta_speed[Trout, Mike]",-16.491,0.915,-18.241,-14.806,0.008,0.01,13441.0,6141.0,1.0
"beta_speed[Betts, Mookie]",-19.099,0.886,-20.781,-17.469,0.008,0.01,11055.0,6070.0,1.0
"beta_speed[Buxton, Byron]",-18.721,1.113,-20.876,-16.703,0.01,0.013,12397.0,5937.0,1.0
"beta_speed[Senzel, Nick]",-18.071,1.074,-20.046,-16.042,0.009,0.012,14016.0,6474.0,1.0
"beta_speed[Conforto, Michael]",-19.189,0.973,-20.977,-17.372,0.008,0.012,14456.0,6281.0,1.0
"beta_speed[Jones, Adam]",-19.638,1.261,-22.009,-17.27,0.011,0.015,13531.0,6119.0,1.0
"beta_speed[Rivera, Yadiel]",-18.218,1.741,-21.682,-15.123,0.012,0.023,19810.0,5369.0,1.0
"beta_speed[Martin, Leonys]",-17.748,1.31,-20.206,-15.295,0.011,0.015,13747.0,6193.0,1.0
"beta_speed[Haniger, Mitch]",-18.376,1.035,-20.375,-16.487,0.009,0.013,14418.0,5883.0,1.0
"beta_speed[Robinson, Drew]",-18.12,1.766,-21.492,-14.889,0.013,0.028,17747.0,4757.0,1.0
"beta_speed[Mahtook, Mikie]",-18.901,1.693,-22.069,-15.731,0.012,0.021,18920.0,5364.0,1.0
"beta_speed[Robert Jr., Luis]",-17.718,1.065,-19.763,-15.798,0.01,0.012,11549.0,5910.0,1.0
"beta_speed[Taveras, Leody]",-16.493,0.996,-18.418,-14.694,0.009,0.011,12640.0,6601.0,1.0
"beta_speed[Hill, Derek]",-17.77,1.252,-20.11,-15.419,0.011,0.013,13012.0,6896.0,1.0
"beta_speed[Tucker, Cole]",-18.361,1.393,-21.084,-15.779,0.012,0.016,12679.0,5775.0,1.0
"beta_speed[Torreyes, Ronald]",-18.098,1.762,-21.456,-14.856,0.014,0.025,16924.0,5090.0,1.0
"beta_speed[Harper, Bryce]",-19.138,0.985,-20.939,-17.231,0.009,0.012,12115.0,5796.0,1.0
"beta_speed[Whitefield, Aaron]",-17.723,1.672,-21.065,-14.747,0.013,0.022,17043.0,5770.0,1.0
"beta_speed[Villar, Jonathan]",-18.172,1.808,-21.451,-14.723,0.013,0.023,20593.0,5698.0,1.0
"beta_speed[Tatis Jr., Fernando]",-17.824,1.512,-20.655,-15.033,0.012,0.019,15888.0,5939.0,1.0
"beta_speed[Barrero, José]",-18.287,1.699,-21.486,-15.138,0.012,0.025,20462.0,5020.0,1.0
"beta_speed[Judge, Aaron]",-18.408,0.929,-20.243,-16.761,0.008,0.011,12811.0,6341.0,1.0
"beta_speed[Bruján, Vidal]",-18.571,1.633,-21.52,-15.454,0.012,0.02,19793.0,6386.0,1.0
"beta_speed[Andreoli, John]",-18.177,1.801,-21.518,-14.715,0.013,0.023,18332.0,5195.0,1.0
"beta_speed[Difo, Wilmer]",-16.233,1.492,-19.079,-13.493,0.013,0.018,14059.0,6045.0,1.0
"beta_speed[Fowler, Dustin]",-16.619,1.46,-19.372,-13.91,0.011,0.017,16465.0,6910.0,1.0
"beta_speed[Hurst, Scott]",-18.075,1.789,-21.435,-14.836,0.013,0.025,20280.0,5183.0,1.0
"beta_speed[Siani, Michael]",-18.095,1.585,-20.981,-15.035,0.012,0.02,16451.0,5883.0,1.0
"beta_speed[DeLuzio, Ben]",-19.084,1.672,-22.277,-15.994,0.012,0.021,17996.0,6086.0,1.0
"beta_speed[Greene, Riley]",-17.239,1.203,-19.464,-14.988,0.01,0.013,13492.0,6938.0,1.0
"beta_speed[Rodríguez, Julio]",-20.133,1.236,-22.392,-17.765,0.011,0.013,12929.0,7006.0,1.0
"beta_speed[Harris II, Michael]",-18.069,1.234,-20.338,-15.726,0.011,0.014,13723.0,5965.0,1.0
"beta_speed[Mitchell, Garrett]",-18.987,1.581,-21.948,-16.003,0.013,0.02,15703.0,6304.0,1.0
"beta_speed[Kreidler, Ryan]",-17.966,1.829,-21.338,-14.541,0.014,0.025,18109.0,5322.0,1.0
"beta_speed[Thomas, Alek]",-18.577,1.222,-20.922,-16.333,0.011,0.016,13571.0,5928.0,1.0
"beta_speed[Crook, Narciso]",-18.375,1.712,-21.444,-15.052,0.013,0.023,17268.0,5461.0,1.0
"beta_speed[Lopez, Otto]",-17.974,1.787,-21.44,-14.756,0.014,0.024,17363.0,5388.0,1.0
"beta_speed[Lee, Khalil]",-17.916,1.706,-21.17,-14.851,0.013,0.025,18414.0,5594.0,1.0
"beta_speed[Lewis, Royce]",-18.211,1.727,-21.287,-14.839,0.013,0.024,19016.0,5835.0,1.0
"beta_speed[Hicklen, Brewer]",-18.183,1.755,-21.433,-14.849,0.013,0.026,18839.0,4944.0,1.0
"beta_speed[Blanco, Dairon]",-18.086,1.749,-21.445,-14.847,0.014,0.023,16514.0,5615.0,1.0
"beta_speed[McDonald, Mickey]",-18.167,1.741,-21.282,-14.741,0.014,0.022,15612.0,5653.0,1.0
"beta_speed[Muzziotti, Símon]",-18.027,1.7,-21.287,-14.917,0.013,0.022,17616.0,5649.0,1.0
"beta_speed[Blackmon, Charlie]",-19.308,0.985,-21.115,-17.447,0.009,0.012,11539.0,6060.0,1.0
"beta_speed[Palka, Daniel]",0.025,0.078,-0.106,0.182,0.001,0.001,6402.0,3945.0,1.0
"beta_speed[Wendle, Joey]",-17.985,1.806,-21.52,-14.716,0.013,0.025,17876.0,5480.0,1.0
"beta_speed[Puig, Yasiel]",-18.369,1.154,-20.556,-16.268,0.01,0.014,13272.0,5832.0,1.0
"beta_speed[Joseph, Corban]",-18.107,1.757,-21.493,-14.893,0.013,0.024,19840.0,5749.0,1.0
"beta_speed[Goins, Ryan]",-16.27,1.601,-19.252,-13.33,0.012,0.019,17329.0,6081.0,1.0
"beta_speed[Cooper, Garrett]",-17.757,1.336,-20.318,-15.28,0.012,0.016,13364.0,6251.0,1.0
"beta_speed[Thames, Eric]",-18.367,1.708,-21.638,-15.227,0.013,0.024,17608.0,5283.0,1.0
"beta_speed[Nola, Austin]",-17.76,1.786,-21.071,-14.259,0.013,0.023,18560.0,5656.0,1.0
"beta_speed[Sogard, Eric]",-18.633,1.66,-21.719,-15.46,0.013,0.021,16660.0,5525.0,1.0
"beta_speed[Contreras, Willson]",-18.183,1.766,-21.39,-14.745,0.014,0.026,15722.0,5316.0,1.0
"beta_speed[Polanco, Gregory]",-19.119,1.117,-21.258,-17.075,0.01,0.013,13853.0,6455.0,1.0
"beta_speed[Davis, Chris]",-18.118,1.736,-21.386,-14.92,0.012,0.023,19431.0,5505.0,1.0
"beta_speed[Adduci, James]",-18.332,1.758,-21.647,-15.1,0.013,0.025,18765.0,5530.0,1.0
"beta_speed[Bote, David]",-18.135,1.775,-21.584,-14.841,0.013,0.024,18794.0,5290.0,1.0
"beta_speed[Hanson, Alen]",-17.927,1.715,-21.079,-14.729,0.012,0.022,20386.0,6488.0,1.0
"beta_speed[Reed, Michael]",-18.095,1.725,-21.335,-14.847,0.013,0.024,17807.0,5201.0,1.0
"beta_speed[Núñez, Eduardo]",-18.071,1.768,-21.538,-14.754,0.013,0.026,18735.0,4734.0,1.0
"beta_speed[Motter, Taylor]",-18.176,1.775,-21.498,-14.925,0.015,0.023,14210.0,5191.0,1.0
"beta_speed[Amburgey, Trey]",-18.465,1.744,-21.816,-15.3,0.013,0.023,19246.0,6065.0,1.0
"beta_speed[Rengifo, Luis]",-17.338,1.472,-20.116,-14.562,0.011,0.017,17223.0,5977.0,1.0
"beta_speed[Stokes Jr., Troy]",-18.58,1.678,-21.752,-15.422,0.012,0.024,20303.0,5365.0,1.0
"beta_speed[Kivlehan, Patrick]",-18.013,1.794,-21.414,-14.728,0.012,0.023,21393.0,5612.0,1.0
"beta_speed[Owen, Hunter]",-17.562,1.738,-20.917,-14.379,0.012,0.022,19956.0,5842.0,1.0
"beta_speed[Ray, Corey]",-18.166,1.756,-21.386,-14.785,0.013,0.024,17056.0,5964.0,1.0
"beta_speed[Gonzalez, Oscar]",-18.101,1.233,-20.466,-15.826,0.01,0.015,15816.0,5846.0,1.0
"beta_speed[Suzuki, Seiya]",-18.814,1.224,-21.19,-16.604,0.011,0.014,13053.0,6652.0,1.0
"beta_speed[Davis, Brendon]",-17.65,1.73,-20.873,-14.456,0.013,0.025,18482.0,5386.0,1.0
"beta_speed[Wallner, Matt]",-17.954,1.559,-20.934,-15.051,0.013,0.018,14181.0,6409.0,1.0
"beta_speed[Mastrobuoni, Miles]",-18.337,1.685,-21.406,-15.09,0.013,0.023,16823.0,5316.0,1.0
"beta_speed[Guthrie, Dalton]",-18.249,1.659,-21.324,-15.137,0.013,0.022,17177.0,5321.0,1.0
"beta_speed[Toglia, Michael]",-17.392,1.489,-20.282,-14.667,0.012,0.016,16364.0,6519.0,1.0
"beta_speed[Mitchell, Cal]",-17.595,1.343,-20.104,-15.106,0.011,0.015,13730.0,6054.0,1.0
"beta_speed[Castillo, Diego]",-18.045,1.536,-20.844,-15.121,0.013,0.018,14764.0,6850.0,1.0
"beta_speed[Jones, Nolan]",-18.793,1.5,-21.468,-15.852,0.011,0.019,17726.0,5898.0,1.0
"beta_speed[Díaz, Yusniel]",-18.047,1.804,-21.392,-14.613,0.013,0.026,19375.0,4793.0,1.0
